# File Name: genetic_markers_2017.04.10(edited).tsv
#
# File Type: tab-separated values
# 
# Source File URL: 
# - https://zfin.org/downloads/archive/2017.04.10/genetic_markers.txt
# 
# Edited: 
# - extension changed from .txt to .tsv
# - date line commented out with "#" (pound sign)
# - removed extra columns (original 4: marker type, and original 5: SO ID)
# - added a column between original 2: Marker Symbol, and original 3: Marker Name; called it (new column 3) Synonyms.
# - added a column after all existing columns; called it (new column 5) Curator Comments
# - added these notes, with each line preceded by "#", at the top of this file.
# 
# Source file retrieval date: 2017.04.11
# 
# Source-file Header:
# Date: 2017.04.10				
# 
# Source-file Column Headers:
# Marker ID	Marker Symbol	- (N/A)	Marker Name	- (N/A)
# 
# Column Headers:
# MOD ID	Symbol	Synonyms	Name	Notes
ZDB-BAC_END-011115-11	bz15m20		bz15m20	
ZDB-BAC_END-011115-110	bz84d14.z		bz84d14.z	
ZDB-BAC_END-011115-111	bz84e21.z		bz84e21.z	
ZDB-BAC_END-011115-112	bz84f15.z		bz84f15.z	
ZDB-BAC_END-011115-113	bz84g14		bz84g14	
ZDB-BAC_END-011115-114	bz84h19.z		bz84h19.z	
ZDB-BAC_END-011115-115	bz84i24.y		bz84i24.y	
ZDB-BAC_END-011115-116	bz84l16.z		bz84l16.z	
ZDB-BAC_END-011115-117	bz84l4.z		bz84l4.z	
ZDB-BAC_END-011115-118	bz84n18		bz84n18	
ZDB-BAC_END-011115-119	bz84p18.z		bz84p18.z	
ZDB-BAC_END-011115-12	bz15n19		bz15n19	
ZDB-BAC_END-011115-120	bz85b22.z		bz85b22.z	
ZDB-BAC_END-011115-121	bz85d6		bz85d6	
ZDB-BAC_END-011115-122	bz85g2.z		bz85g2.z	
ZDB-BAC_END-011115-123	bz85l20.z		bz85l20.z	
ZDB-BAC_END-011115-124	bz86a11.z		bz86a11.z	
ZDB-BAC_END-011115-125	bz86b5.y		bz86b5.y	
ZDB-BAC_END-011115-126	bz86e9.z		bz86e9.z	
ZDB-BAC_END-011115-127	bz86g16.z		bz86g16.z	
ZDB-BAC_END-011115-128	bz86i14		bz86i14	
ZDB-BAC_END-011115-129	bz86k12.z		bz86k12.z	
ZDB-BAC_END-011115-13	bz15o17.z		bz15o17.z	
ZDB-BAC_END-011115-130	bz86m8.z		bz86m8.z	
ZDB-BAC_END-011115-131	bz86p1.y		bz86p1.y	
ZDB-BAC_END-011115-132	bz87c10.y		bz87c10.y	
ZDB-BAC_END-011115-133	bz87g18.z		bz87g18.z	
ZDB-BAC_END-011115-134	bz87h23.z		bz87h23.z	
ZDB-BAC_END-011115-135	bz87m20.z		bz87m20.z	
ZDB-BAC_END-011115-136	bz87p21.z		bz87p21.z	
ZDB-BAC_END-011115-137	bz8c22.z		bz8c22.z	
ZDB-BAC_END-011115-138	bz8e6.z		bz8e6.z	
ZDB-BAC_END-011115-139	bz8l20.z		bz8l20.z	
ZDB-BAC_END-011115-14	bz15p2.z		bz15p2.z	
ZDB-BAC_END-011115-140	bz8n1		bz8n1	
ZDB-BAC_END-011115-141	bz15a23.z		bz15a23.z	
ZDB-BAC_END-011115-142	bz15b5.z		bz15b5.z	
ZDB-BAC_END-011115-143	bz15c4		bz15c4	
ZDB-BAC_END-011115-144	bz15e22.z		bz15e22.z	
ZDB-BAC_END-011115-145	bz15f18.z		bz15f18.z	
ZDB-BAC_END-011115-146	bz15g13		bz15g13	
ZDB-BAC_END-011115-147	bz15h16.z		bz15h16.z	
ZDB-BAC_END-011115-148	bz15i4.z		bz15i4.z	
ZDB-BAC_END-011115-149	bz15k6.y		bz15k6.y	
ZDB-BAC_END-011115-15	bz1d15.z		bz1d15.z	
ZDB-BAC_END-011115-150	bz15m1.z		bz15m1.z	
ZDB-BAC_END-011115-151	bz15m5.z		bz15m5.z	
ZDB-BAC_END-011115-152	bz15o1.z		bz15o1.z	
ZDB-BAC_END-011115-153	bz15o20.z		bz15o20.z	
ZDB-BAC_END-011115-154	bz1a16.z		bz1a16.z	
ZDB-BAC_END-011115-155	bz1g1.z		bz1g1.z	
ZDB-BAC_END-011115-156	bz1i20.y		bz1i20.y	
ZDB-BAC_END-011115-157	bz1n20		bz1n20	
ZDB-BAC_END-011115-158	bz1p23.z		bz1p23.z	
ZDB-BAC_END-011115-159	bz2e12.z		bz2e12.z	
ZDB-BAC_END-011115-16	bz1h22.z		bz1h22.z	
ZDB-BAC_END-011115-160	bz2h24		bz2h24	
ZDB-BAC_END-011115-161	bz2j15.z		bz2j15.z	
ZDB-BAC_END-011115-162	bz2l21.z		bz2l21.z	
ZDB-BAC_END-011115-163	bz2m4		bz2m4	
ZDB-BAC_END-011115-164	bz2o19.z		bz2o19.z	
ZDB-BAC_END-011115-165	bz30a18.z		bz30a18.z	
ZDB-BAC_END-011115-166	bz30c12		bz30c12	
ZDB-BAC_END-011115-167	bz30e9.z		bz30e9.z	
ZDB-BAC_END-011115-168	bz30f7.z		bz30f7.z	
ZDB-BAC_END-011115-169	bz30m12		bz30m12	
ZDB-BAC_END-011115-17	bz1j7.z		bz1j7.z	
ZDB-BAC_END-011115-170	bz30n5.z		bz30n5.z	
ZDB-BAC_END-011115-171	bz31c21		bz31c21	
ZDB-BAC_END-011115-172	bz31i5.z		bz31i5.z	
ZDB-BAC_END-011115-173	bz31m15.z		bz31m15.z	
ZDB-BAC_END-011115-174	bz31o20.z		bz31o20.z	
ZDB-BAC_END-011115-175	bz83a22.z		bz83a22.z	
ZDB-BAC_END-011115-176	bz83m11.z		bz83m11.z	
ZDB-BAC_END-011115-177	bz83o10.z		bz83o10.z	
ZDB-BAC_END-011115-178	bz84a8.z		bz84a8.z	
ZDB-BAC_END-011115-179	bz84b3.z		bz84b3.z	
ZDB-BAC_END-011115-18	bz1o23.z		bz1o23.z	
ZDB-BAC_END-011115-180	bz84d19.z		bz84d19.z	
ZDB-BAC_END-011115-181	bz84e7.z		bz84e7.z	
ZDB-BAC_END-011115-182	bz84f7.z		bz84f7.z	
ZDB-BAC_END-011115-183	bz84g2		bz84g2	
ZDB-BAC_END-011115-184	bz84h5.z		bz84h5.z	
ZDB-BAC_END-011115-185	bz84j14.z		bz84j14.z	
ZDB-BAC_END-011115-186	bz84l22.z		bz84l22.z	
ZDB-BAC_END-011115-187	bz84m14.z		bz84m14.z	
ZDB-BAC_END-011115-188	bz84n2.z		bz84n2.z	
ZDB-BAC_END-011115-189	bz85b11.z		bz85b11.z	
ZDB-BAC_END-011115-19	bz2c23.z		bz2c23.z	
ZDB-BAC_END-011115-190	bz85b5		bz85b5	
ZDB-BAC_END-011115-191	bz85d7.z		bz85d7.z	
ZDB-BAC_END-011115-192	bz85g21.z		bz85g21.z	
ZDB-BAC_END-011115-193	bz85m1.z		bz85m1.z	
ZDB-BAC_END-011115-194	bz86a15.z		bz86a15.z	
ZDB-BAC_END-011115-195	bz86c20		bz86c20	
ZDB-BAC_END-011115-196	bz86f15.z		bz86f15.z	
ZDB-BAC_END-011115-197	bz86g20.z		bz86g20.z	
ZDB-BAC_END-011115-198	bz86i6.z		bz86i6.z	
ZDB-BAC_END-011115-199	bz86l11.z		bz86l11.z	
ZDB-BAC_END-011115-2	bz15a5.z		bz15a5.z	
ZDB-BAC_END-011115-20	bz2h14.z		bz2h14.z	
ZDB-BAC_END-011115-200	bz86n17.z		bz86n17.z	
ZDB-BAC_END-011115-201	bz86p15.z		bz86p15.z	
ZDB-BAC_END-011115-202	bz87c2.z		bz87c2.z	
ZDB-BAC_END-011115-203	bz87g2.z		bz87g2.z	
ZDB-BAC_END-011115-204	bz87i8.z		bz87i8.z	
ZDB-BAC_END-011115-205	bz87n13.z		bz87n13.z	
ZDB-BAC_END-011115-206	bz8a12.z		bz8a12.z	
ZDB-BAC_END-011115-207	bz8c4.z		bz8c4.z	
ZDB-BAC_END-011115-208	bz8f21.z		bz8f21.z	
ZDB-BAC_END-011115-209	bz8m21.z		bz8m21.z	
ZDB-BAC_END-011115-21	bz2i3.z		bz2i3.z	
ZDB-BAC_END-011115-210	bz8p5.z		bz8p5.z	
ZDB-BAC_END-011115-211	bz15a3.z		bz15a3.z	
ZDB-BAC_END-011115-212	bz15c18.z		bz15c18.z	
ZDB-BAC_END-011115-213	bz15d9.z		bz15d9.z	
ZDB-BAC_END-011115-214	bz15e4.z		bz15e4.z	
ZDB-BAC_END-011115-215	bz15f4.z		bz15f4.z	
ZDB-BAC_END-011115-216	bz15g22.z		bz15g22.z	
ZDB-BAC_END-011115-217	bz15h20.z		bz15h20.z	
ZDB-BAC_END-011115-218	bz15j14.z		bz15j14.z	
ZDB-BAC_END-011115-219	bz15l19		bz15l19	
ZDB-BAC_END-011115-22	bz2j7.z		bz2j7.z	
ZDB-BAC_END-011115-220	bz15m11.z		bz15m11.z	
ZDB-BAC_END-011115-221	bz15n17.z		bz15n17.z	
ZDB-BAC_END-011115-222	bz15o11		bz15o11	
ZDB-BAC_END-011115-223	bz15o6.y		bz15o6.y	
ZDB-BAC_END-011115-224	bz1a21.z		bz1a21.z	
ZDB-BAC_END-011115-225	bz1g17.z		bz1g17.z	
ZDB-BAC_END-011115-226	bz1i8.y		bz1i8.y	
ZDB-BAC_END-011115-227	bz1o16		bz1o16	
ZDB-BAC_END-011115-228	bz1p8.z		bz1p8.z	
ZDB-BAC_END-011115-229	bz2g4.z		bz2g4.z	
ZDB-BAC_END-011115-23	bz2m11.z		bz2m11.z	
ZDB-BAC_END-011115-230	bz2h6		bz2h6	
ZDB-BAC_END-011115-231	bz2j19.z		bz2j19.z	
ZDB-BAC_END-011115-232	bz2m1.z		bz2m1.z	
ZDB-BAC_END-011115-233	bz2n10.z		bz2n10.z	
ZDB-BAC_END-011115-234	bz2p14.z		bz2p14.z	
ZDB-BAC_END-011115-235	bz30a19		bz30a19	
ZDB-BAC_END-011115-236	bz30c9.y		bz30c9.y	
ZDB-BAC_END-011115-237	bz30f19.z		bz30f19.z	
ZDB-BAC_END-011115-238	bz30g18.z		bz30g18.z	
ZDB-BAC_END-011115-239	bz30m8.z		bz30m8.z	
ZDB-BAC_END-011115-24	bz2n20		bz2n20	
ZDB-BAC_END-011115-240	bz30p13		bz30p13	
ZDB-BAC_END-011115-241	bz31d16.z		bz31d16.z	
ZDB-BAC_END-011115-242	bz31i8.z		bz31i8.z	
ZDB-BAC_END-011115-243	bz31m18.z		bz31m18.z	
ZDB-BAC_END-011115-244	bz31o23.y		bz31o23.y	
ZDB-BAC_END-011115-245	bz83c3.z		bz83c3.z	
ZDB-BAC_END-011115-246	bz83m21.z		bz83m21.z	
ZDB-BAC_END-011115-247	bz84a1.z		bz84a1.z	
ZDB-BAC_END-011115-248	bz84b13.z		bz84b13.z	
ZDB-BAC_END-011115-249	bz84c1.y		bz84c1.y	
ZDB-BAC_END-011115-25	bz2p4.y		bz2p4.y	
ZDB-BAC_END-011115-250	bz84e16		bz84e16	
ZDB-BAC_END-011115-251	bz84f12.z		bz84f12.z	
ZDB-BAC_END-011115-252	bz84f9.z		bz84f9.z	
ZDB-BAC_END-011115-253	bz84g20.z		bz84g20.z	
ZDB-BAC_END-011115-254	bz84i1.z		bz84i1.z	
ZDB-BAC_END-011115-255	bz84j23.y		bz84j23.y	
ZDB-BAC_END-011115-256	bz84l23		bz84l23	
ZDB-BAC_END-011115-257	bz84m7.y		bz84m7.y	
ZDB-BAC_END-011115-258	bz84n24.z		bz84n24.z	
ZDB-BAC_END-011115-259	bz85b13.z		bz85b13.z	
ZDB-BAC_END-011115-26	bz30a6.z		bz30a6.z	
ZDB-BAC_END-011115-260	bz85c21.z		bz85c21.z	
ZDB-BAC_END-011115-261	bz85e22.z		bz85e22.z	
ZDB-BAC_END-011115-262	bz85k19.z		bz85k19.z	
ZDB-BAC_END-011115-263	bz85o7.z		bz85o7.z	
ZDB-BAC_END-011115-264	bz86a16.z		bz86a16.z	
ZDB-BAC_END-011115-265	bz86c4		bz86c4	
ZDB-BAC_END-011115-266	bz86f3		bz86f3	
ZDB-BAC_END-011115-267	bz86h10.z		bz86h10.z	
ZDB-BAC_END-011115-268	bz86i8.z		bz86i8.z	
ZDB-BAC_END-011115-269	bz86m22		bz86m22	
ZDB-BAC_END-011115-27	bz30e18.z		bz30e18.z	
ZDB-BAC_END-011115-270	bz86n18.z		bz86n18.z	
ZDB-BAC_END-011115-271	bz86p4.z		bz86p4.z	
ZDB-BAC_END-011115-272	bz87d21.z		bz87d21.z	
ZDB-BAC_END-011115-273	bz87g22.z		bz87g22.z	
ZDB-BAC_END-011115-274	bz87k16.z		bz87k16.z	
ZDB-BAC_END-011115-275	bz87n7.z		bz87n7.z	
ZDB-BAC_END-011115-276	bz8b22.z		bz8b22.z	
ZDB-BAC_END-011115-277	bz8e10		bz8e10	
ZDB-BAC_END-011115-278	bz8j18.z		bz8j18.z	
ZDB-BAC_END-011115-279	bz8m3.z		bz8m3.z	
ZDB-BAC_END-011115-28	bz30f2.z		bz30f2.z	
ZDB-BAC_END-011115-29	bz30g22		bz30g22	
ZDB-BAC_END-011115-3	bz15c19.z		bz15c19.z	
ZDB-BAC_END-011115-30	bz30n17.z		bz30n17.z	
ZDB-BAC_END-011115-31	bz31c17		bz31c17	
ZDB-BAC_END-011115-32	bz31e16.z		bz31e16.z	
ZDB-BAC_END-011115-33	bz31k19.z		bz31k19.z	
ZDB-BAC_END-011115-34	bz31m6.z		bz31m6.z	
ZDB-BAC_END-011115-35	bz31p22		bz31p22	
ZDB-BAC_END-011115-36	bz83g9.z		bz83g9.z	
ZDB-BAC_END-011115-37	bz83m4.z		bz83m4.z	
ZDB-BAC_END-011115-38	bz84a20.z		bz84a20.z	
ZDB-BAC_END-011115-39	bz84b20.z		bz84b20.z	
ZDB-BAC_END-011115-4	bz15e1		bz15e1	
ZDB-BAC_END-011115-40	bz84c24.z		bz84c24.z	
ZDB-BAC_END-011115-41	bz84e17		bz84e17	
ZDB-BAC_END-011115-42	bz84f14.z		bz84f14.z	
ZDB-BAC_END-011115-43	bz84g13		bz84g13	
ZDB-BAC_END-011115-44	bz84h15		bz84h15	
ZDB-BAC_END-011115-45	bz84i16.z		bz84i16.z	
ZDB-BAC_END-011115-46	bz84k5		bz84k5	
ZDB-BAC_END-011115-47	bz84l24.z		bz84l24.z	
ZDB-BAC_END-011115-48	bz84m9.z		bz84m9.z	
ZDB-BAC_END-011115-49	bz84p15.z		bz84p15.z	
ZDB-BAC_END-011115-5	bz15f1.z		bz15f1.z	
ZDB-BAC_END-011115-50	bz85b15.z		bz85b15.z	
ZDB-BAC_END-011115-51	bz85d3.z		bz85d3.z	
ZDB-BAC_END-011115-52	bz85f4.z		bz85f4.z	
ZDB-BAC_END-011115-53	bz85k8.z		bz85k8.z	
ZDB-BAC_END-011115-54	bz85o8.z		bz85o8.z	
ZDB-BAC_END-011115-55	bz86b15.z		bz86b15.z	
ZDB-BAC_END-011115-56	bz86d21.z		bz86d21.z	
ZDB-BAC_END-011115-57	bz86g11.z		bz86g11.z	
ZDB-BAC_END-011115-58	bz86i10.z		bz86i10.z	
ZDB-BAC_END-011115-59	bz86j2.z		bz86j2.z	
ZDB-BAC_END-011115-6	bz15g11.z		bz15g11.z	
ZDB-BAC_END-011115-60	bz86m3.z		bz86m3.z	
ZDB-BAC_END-011115-61	bz86o9.z		bz86o9.z	
ZDB-BAC_END-011115-62	bz87b17.z		bz87b17.z	
ZDB-BAC_END-011115-63	bz87e4.z		bz87e4.z	
ZDB-BAC_END-011115-64	bz87h19.z		bz87h19.z	
ZDB-BAC_END-011115-65	bz87k22		bz87k22	
ZDB-BAC_END-011115-66	bz87o2.y		bz87o2.y	
ZDB-BAC_END-011115-67	bz8b8		bz8b8	
ZDB-BAC_END-011115-68	bz8e24.z		bz8e24.z	
ZDB-BAC_END-011115-69	bz8k6.z		bz8k6.z	
ZDB-BAC_END-011115-7	bz15g7.z		bz15g7.z	
ZDB-BAC_END-011115-70	bz8m8.z		bz8m8.z	
ZDB-BAC_END-011115-71	bz15a20.z		bz15a20.z	
ZDB-BAC_END-011115-72	bz15b10.z		bz15b10.z	
ZDB-BAC_END-011115-73	bz15c22.y		bz15c22.y	
ZDB-BAC_END-011115-74	bz15e19.z		bz15e19.z	
ZDB-BAC_END-011115-75	bz15f16.z		bz15f16.z	
ZDB-BAC_END-011115-76	bz15g12.z		bz15g12.z	
ZDB-BAC_END-011115-77	bz15h11.z		bz15h11.z	
ZDB-BAC_END-011115-78	bz15i17		bz15i17	
ZDB-BAC_END-011115-79	bz15j6.z		bz15j6.z	
ZDB-BAC_END-011115-8	bz15i11.z		bz15i11.z	
ZDB-BAC_END-011115-80	bz15l8.z		bz15l8.z	
ZDB-BAC_END-011115-81	bz15m3.z		bz15m3.z	
ZDB-BAC_END-011115-82	bz15n21.y		bz15n21.y	
ZDB-BAC_END-011115-83	bz15o19.z		bz15o19.z	
ZDB-BAC_END-011115-84	bz15p8		bz15p8	
ZDB-BAC_END-011115-85	bz1f3.z		bz1f3.z	
ZDB-BAC_END-011115-86	bz1h5.z		bz1h5.z	
ZDB-BAC_END-011115-87	bz1m8.y		bz1m8.y	
ZDB-BAC_END-011115-88	bz1o3.z		bz1o3.z	
ZDB-BAC_END-011115-89	bz2c8.z		bz2c8.z	
ZDB-BAC_END-011115-9	bz15j19.z		bz15j19.z	
ZDB-BAC_END-011115-90	bz2h17.z		bz2h17.z	
ZDB-BAC_END-011115-91	bz2i8		bz2i8	
ZDB-BAC_END-011115-92	bz2l12.z		bz2l12.z	
ZDB-BAC_END-011115-93	bz2m15.y		bz2m15.y	
ZDB-BAC_END-011115-94	bz2o10.z		bz2o10.z	
ZDB-BAC_END-011115-95	bz2p6		bz2p6	
ZDB-BAC_END-011115-96	bz30c10.z		bz30c10.z	
ZDB-BAC_END-011115-97	bz30e22.z		bz30e22.z	
ZDB-BAC_END-011115-98	bz30f23.z		bz30f23.z	
ZDB-BAC_END-011115-99	bz30j3.y		bz30j3.y	
ZDB-BAC_END-020313-1	bz15i12.z		bz15i12.z	
ZDB-BAC_END-020313-10	bz8m11		bz8m11	
ZDB-BAC_END-020313-11	bz15m4.z		bz15m4.z	
ZDB-BAC_END-020313-12	bz1j11.z		bz1j11.z	
ZDB-BAC_END-020313-13	bz2j14.z		bz2j14.z	
ZDB-BAC_END-020313-14	bz30o18.z		bz30o18.z	
ZDB-BAC_END-020313-15	bz31m17.z		bz31m17.z	
ZDB-BAC_END-020313-16	bz83o14.z		bz83o14.z	
ZDB-BAC_END-020313-17	bz85a3.z		bz85a3.z	
ZDB-BAC_END-020313-18	bz87f23.z		bz87f23.z	
ZDB-BAC_END-020313-19	bz8e16.z		bz8e16.z	
ZDB-BAC_END-020313-2	bz1h24		bz1h24	
ZDB-BAC_END-020313-20	bz8m18.z		bz8m18.z	
ZDB-BAC_END-020313-21	bz15c7		bz15c7	
ZDB-BAC_END-020313-22	bz1a2.z		bz1a2.z	
ZDB-BAC_END-020313-23	bz1j13.z		bz1j13.z	
ZDB-BAC_END-020313-24	bz30b5.z		bz30b5.z	
ZDB-BAC_END-020313-25	bz30o19		bz30o19	
ZDB-BAC_END-020313-26	bz83a19.z		bz83a19.z	
ZDB-BAC_END-020313-27	bz84d9.y		bz84d9.y	
ZDB-BAC_END-020313-28	bz87c14.z		bz87c14.z	
ZDB-BAC_END-020313-29	bz87j7.z		bz87j7.z	
ZDB-BAC_END-020313-3	bz2g11.z		bz2g11.z	
ZDB-BAC_END-020313-30	bz8l9.z		bz8l9.z	
ZDB-BAC_END-020313-4	bz30k16.z		bz30k16.z	
ZDB-BAC_END-020313-5	bz31k22.z		bz31k22.z	
ZDB-BAC_END-020313-6	bz83c20.z		bz83c20.z	
ZDB-BAC_END-020313-7	bz84f24.z		bz84f24.z	
ZDB-BAC_END-020313-8	bz87f15		bz87f15	
ZDB-BAC_END-020313-9	bz8c24.z		bz8c24.z	
ZDB-BAC_END-021220-1	bz15j24.z		bz15j24.z	
ZDB-BAC_END-021220-10	bz87d1.z		bz87d1.z	
ZDB-BAC_END-021220-11	bz8d20		bz8d20	
ZDB-BAC_END-021220-1162	zc103j13.za		zc103j13.za	
ZDB-BAC_END-021220-1163	zc106f16.za		zc106f16.za	
ZDB-BAC_END-021220-1164	zc106p3.ya		zc106p3.ya	
ZDB-BAC_END-021220-1165	zc108e3.za		zc108e3.za	
ZDB-BAC_END-021220-1166	zc112f19.za		zc112f19.za	
ZDB-BAC_END-021220-1167	zc116m4.ya		zc116m4.ya	
ZDB-BAC_END-021220-1168	zc117k13.ya		zc117k13.ya	
ZDB-BAC_END-021220-1169	zc118g20.za		zc118g20.za	
ZDB-BAC_END-021220-1170	zc119c22.za		zc119c22.za	
ZDB-BAC_END-021220-1171	zc119k11.ya		zc119k11.ya	
ZDB-BAC_END-021220-1172	zc120n10.ya		zc120n10.ya	
ZDB-BAC_END-021220-1173	zc122a16.zb		zc122a16.zb	
ZDB-BAC_END-021220-1174	zc122i22.ya		zc122i22.ya	
ZDB-BAC_END-021220-1175	zc124o6.zb		zc124o6.zb	
ZDB-BAC_END-021220-1176	zc126j14.za		zc126j14.za	
ZDB-BAC_END-021220-1177	zc127d16.za		zc127d16.za	
ZDB-BAC_END-021220-1178	zc127m19.za		zc127m19.za	
ZDB-BAC_END-021220-1179	zc128h4.za		zc128h4.za	
ZDB-BAC_END-021220-1180	zc128n3.za		zc128n3.za	
ZDB-BAC_END-021220-1181	zc130h14.za		zc130h14.za	
ZDB-BAC_END-021220-1182	zc132b12.ya		zc132b12.ya	
ZDB-BAC_END-021220-1183	zc132k6.ya		zc132k6.ya	
ZDB-BAC_END-021220-1184	zc134c20.za		zc134c20.za	
ZDB-BAC_END-021220-1185	zc134i4.ya		zc134i4.ya	
ZDB-BAC_END-021220-1186	zc139c7.za		zc139c7.za	
ZDB-BAC_END-021220-1187	zc143a4.za		zc143a4.za	
ZDB-BAC_END-021220-1188	zc144k7.zc		zc144k7.zc	
ZDB-BAC_END-021220-1189	zc18h22.za		zc18h22.za	
ZDB-BAC_END-021220-1190	zc1j11		zc1j11	
ZDB-BAC_END-021220-1191	zc20o5.za		zc20o5.za	
ZDB-BAC_END-021220-1192	zc28o14.za		zc28o14.za	
ZDB-BAC_END-021220-1193	zc32g6.ya		zc32g6.ya	
ZDB-BAC_END-021220-1194	zc36m16.za		zc36m16.za	
ZDB-BAC_END-021220-1195	zc38m6.za		zc38m6.za	
ZDB-BAC_END-021220-1196	zc39c5.za		zc39c5.za	
ZDB-BAC_END-021220-1197	zc39p5.za		zc39p5.za	
ZDB-BAC_END-021220-1198	zc42a20.zb		zc42a20.zb	
ZDB-BAC_END-021220-1199	zc42p4		zc42p4	
ZDB-BAC_END-021220-12	bz8k21.z		bz8k21.z	
ZDB-BAC_END-021220-1200	zc43h14		zc43h14	
ZDB-BAC_END-021220-1201	zc50h22.za		zc50h22.za	
ZDB-BAC_END-021220-1202	zc51a12.za		zc51a12.za	
ZDB-BAC_END-021220-1203	zc51l11.ya		zc51l11.ya	
ZDB-BAC_END-021220-1204	zc51p13.ya		zc51p13.ya	
ZDB-BAC_END-021220-1205	zc55d8.ya		zc55d8.ya	
ZDB-BAC_END-021220-1206	zc61g6.ya		zc61g6.ya	
ZDB-BAC_END-021220-1207	zc63e21.ya		zc63e21.ya	
ZDB-BAC_END-021220-1208	zc66i15.ya		zc66i15.ya	
ZDB-BAC_END-021220-1209	zc67b21.za		zc67b21.za	
ZDB-BAC_END-021220-1210	zc69i19.zb		zc69i19.zb	
ZDB-BAC_END-021220-1211	zc74g13.zb		zc74g13.zb	
ZDB-BAC_END-021220-1212	zc77k19.za		zc77k19.za	
ZDB-BAC_END-021220-1213	zc81d10.za		zc81d10.za	
ZDB-BAC_END-021220-1214	zc85k2.ya		zc85k2.ya	
ZDB-BAC_END-021220-1215	zc86e9.za		zc86e9.za	
ZDB-BAC_END-021220-1216	zc87d19.ya		zc87d19.ya	
ZDB-BAC_END-021220-1217	zc87l16.ya		zc87l16.ya	
ZDB-BAC_END-021220-1218	zc8i4.za		zc8i4.za	
ZDB-BAC_END-021220-1219	zc93k3.za		zc93k3.za	
ZDB-BAC_END-021220-1220	zc95f2.za		zc95f2.za	
ZDB-BAC_END-021220-1221	zc96a13.ya		zc96a13.ya	
ZDB-BAC_END-021220-1224	zk10b11.t7		zk10b11.t7	
ZDB-BAC_END-021220-1225	zk10h23.t7		zk10h23.t7	
ZDB-BAC_END-021220-1226	zk10o10.t7		zk10o10.t7	
ZDB-BAC_END-021220-1227	zk11c6		zk11c6	
ZDB-BAC_END-021220-1228	zk11e16.t7		zk11e16.t7	
ZDB-BAC_END-021220-1229	zk11n12		zk11n12	
ZDB-BAC_END-021220-1230	zk11p6.t7		zk11p6.t7	
ZDB-BAC_END-021220-1231	zk12f12.sp6		zk12f12.sp6	
ZDB-BAC_END-021220-1232	zk12k18.t7		zk12k18.t7	
ZDB-BAC_END-021220-1233	zk12p17.sp6		zk12p17.sp6	
ZDB-BAC_END-021220-1234	zk13d19.sp6		zk13d19.sp6	
ZDB-BAC_END-021220-1235	zk13h13.t7		zk13h13.t7	
ZDB-BAC_END-021220-1236	zk13i23.sp6		zk13i23.sp6	
ZDB-BAC_END-021220-1237	zk13l9.sp6		zk13l9.sp6	
ZDB-BAC_END-021220-1238	zk13n6.sp6		zk13n6.sp6	
ZDB-BAC_END-021220-1239	zk14a10.t7		zk14a10.t7	
ZDB-BAC_END-021220-1240	zk14a7.t7		zk14a7.t7	
ZDB-BAC_END-021220-1241	zk14c5.t7		zk14c5.t7	
ZDB-BAC_END-021220-1242	zk14e15.sp6		zk14e15.sp6	
ZDB-BAC_END-021220-1243	zk14f8.sp6		zk14f8.sp6	
ZDB-BAC_END-021220-1244	zk14m11.sp6		zk14m11.sp6	
ZDB-BAC_END-021220-1245	zk15e10.t7		zk15e10.t7	
ZDB-BAC_END-021220-1246	zk15j20.t7		zk15j20.t7	
ZDB-BAC_END-021220-1247	zk15m18.sp6		zk15m18.sp6	
ZDB-BAC_END-021220-1248	zk16a7.sp6		zk16a7.sp6	
ZDB-BAC_END-021220-1249	zk16c14.sp6		zk16c14.sp6	
ZDB-BAC_END-021220-1250	zk16l12.sp6		zk16l12.sp6	
ZDB-BAC_END-021220-1251	zk16p14.t7		zk16p14.t7	
ZDB-BAC_END-021220-1252	zk18b9.t7		zk18b9.t7	
ZDB-BAC_END-021220-1253	zk18c24.sp6		zk18c24.sp6	
ZDB-BAC_END-021220-1254	zk18d13.sp6		zk18d13.sp6	
ZDB-BAC_END-021220-1255	zk18f12.t7		zk18f12.t7	
ZDB-BAC_END-021220-1256	zk18h6.sp6		zk18h6.sp6	
ZDB-BAC_END-021220-1257	zk18m11.sp6		zk18m11.sp6	
ZDB-BAC_END-021220-1258	zk18o10.t7		zk18o10.t7	
ZDB-BAC_END-021220-1259	zk19i22.t7		zk19i22.t7	
ZDB-BAC_END-021220-1260	zk19n13.sp6		zk19n13.sp6	
ZDB-BAC_END-021220-1261	zk1a13.sp6		zk1a13.sp6	
ZDB-BAC_END-021220-1262	zk1k23.t7		zk1k23.t7	
ZDB-BAC_END-021220-1263	zk20c2.t7		zk20c2.t7	
ZDB-BAC_END-021220-1264	zk20g6.sp6		zk20g6.sp6	
ZDB-BAC_END-021220-1265	zk20k6.t7		zk20k6.t7	
ZDB-BAC_END-021220-1266	zk21b18.sp6		zk21b18.sp6	
ZDB-BAC_END-021220-1267	zk21j7.sp6		zk21j7.sp6	
ZDB-BAC_END-021220-1268	zk21k4.sp6		zk21k4.sp6	
ZDB-BAC_END-021220-1269	zk21o12.sp6		zk21o12.sp6	
ZDB-BAC_END-021220-1270	zk21p7.t7		zk21p7.t7	
ZDB-BAC_END-021220-1271	zk22f13.t7		zk22f13.t7	
ZDB-BAC_END-021220-1272	zk22o5.t7		zk22o5.t7	
